group	fill	colour	clickSelects
2	#CD1076	#000000	66
3	#CD1076	#000000	35
4	#EA89AD	#545454	30
5	#EA89AD	#545454	30
6	#EA89AD	#545454	30
7	#FFFFFF	#D3D3D3	4
8	#FFFFFF	#D3D3D3	4
9	#FFFFFF	#D3D3D3	4
10	#FFFFFF	#D3D3D3	4
11	#FFFFFF	#D3D3D3	4
12	#FFFFFF	#D3D3D3	4
13	#FFFFFF	#D3D3D3	4
14	#CD1076	#000000	35
15	#FFFFFF	#D3D3D3	4
16	#FFFFFF	#D3D3D3	4
17	#FFFFFF	#D3D3D3	4
18	#FFFFFF	#D3D3D3	4
19	#FFFFFF	#D3D3D3	4
20	#FFFFFF	#D3D3D3	4
21	#FFFFFF	#D3D3D3	4
22	#FFFFFF	#D3D3D3	4
23	#FFFFFF	#D3D3D3	4
24	#FFFFFF	#D3D3D3	4
25	#CD1076	#000000	35
26	#FFFFFF	#D3D3D3	4
27	#FFFFFF	#D3D3D3	4
28	#FFFFFF	#D3D3D3	4
29	#FFFFFF	#D3D3D3	4
30	#FFFFFF	#D3D3D3	4
31	#FFFFFF	#D3D3D3	4
32	#FFFFFF	#D3D3D3	4
33	#FFFFFF	#D3D3D3	4
34	#FFFFFF	#D3D3D3	4
35	#FFFFFF	#D3D3D3	4
36	#CD1076	#000000	35
37	#FFFFFF	#D3D3D3	4
38	#FFFFFF	#D3D3D3	4
39	#FFFFFF	#D3D3D3	4
40	#FFFFFF	#D3D3D3	4
41	#FFFFFF	#D3D3D3	4
42	#FFFFFF	#D3D3D3	4
43	#FFFFFF	#D3D3D3	4
44	#FFFFFF	#D3D3D3	4
45	#FFFFFF	#D3D3D3	4
46	#EA89AD	#545454	30
47	#EA89AD	#545454	30
48	#EA89AD	#545454	30
49	#EA89AD	#545454	30
50	#EA89AD	#545454	30
51	#CD1076	#000000	66
52	#CD1076	#000000	35
53	#EA89AD	#545454	30
54	#EA89AD	#545454	30
55	#EA89AD	#545454	30
56	#FFFFFF	#D3D3D3	4
57	#FFFFFF	#D3D3D3	4
58	#FFFFFF	#D3D3D3	4
59	#FFFFFF	#D3D3D3	4
60	#FFFFFF	#D3D3D3	4
61	#FFFFFF	#D3D3D3	4
62	#FFFFFF	#D3D3D3	4
63	#CD1076	#000000	35
64	#FFFFFF	#D3D3D3	4
65	#FFFFFF	#D3D3D3	4
66	#FFFFFF	#D3D3D3	4
67	#FFFFFF	#D3D3D3	4
68	#FFFFFF	#D3D3D3	4
69	#FFFFFF	#D3D3D3	4
70	#FFFFFF	#D3D3D3	4
71	#FFFFFF	#D3D3D3	4
72	#FFFFFF	#D3D3D3	4
73	#FFFFFF	#D3D3D3	4
74	#CD1076	#000000	35
75	#FFFFFF	#D3D3D3	4
76	#FFFFFF	#D3D3D3	4
77	#FFFFFF	#D3D3D3	4
78	#FFFFFF	#D3D3D3	4
79	#FFFFFF	#D3D3D3	4
80	#FFFFFF	#D3D3D3	4
81	#FFFFFF	#D3D3D3	4
82	#FFFFFF	#D3D3D3	4
83	#FFFFFF	#D3D3D3	4
84	#FFFFFF	#D3D3D3	4
85	#CD1076	#000000	35
86	#FFFFFF	#D3D3D3	4
87	#FFFFFF	#D3D3D3	4
88	#FFFFFF	#D3D3D3	4
89	#FFFFFF	#D3D3D3	4
90	#FFFFFF	#D3D3D3	4
91	#FFFFFF	#D3D3D3	4
92	#FFFFFF	#D3D3D3	4
93	#FFFFFF	#D3D3D3	4
94	#FFFFFF	#D3D3D3	4
95	#FFFFFF	#D3D3D3	4
96	#CD1076	#000000	35
97	#EA89AD	#545454	30
98	#EA89AD	#545454	30
99	#EA89AD	#545454	30
